ItemCode;Descrizione;DescrizioneLunga;Brand;MacroCategoria;Quantita;CostoBase;RicaricoPct;PrezzoVendita;S;L;XL
100112;Taglierina a rullo Dahle di terza generazione con pressino automatico luce 510 mm blu R000552;Taglierina a rullo professionale con pressino automatico trasparente, squadra laterale, piano quadrettato con linee in formato DIN e suddivisione in cm, lama circolare rotante molata e lama inferiore molata. Marginatore posteriore regolabile. Luce di taglio 510 mm. Spessore di taglio 2,0 mm. Dimensione del piano 705x360 mm. Disponibile lama di ricambio per modello di terza generazione (entrato in commercio nel 2019/2020) e lama di ricambio per modelli di prima e seconda generazione al codice 100118. In caso di indecisione contattaci per una verifica del modello.;;Cancelleria;3;113.07;70.0;192.22;https://asset.pbs-holding.com/asset/S/792/1445792.jpg;https://asset.pbs-holding.com/asset/L/792/1445792.jpg;https://asset.pbs-holding.com/asset/XL/792/1445792.jpg
100115;Taglierina a leva Dahle con pressino manuale luce 350-2,5 mm R000560;Taglierina a leva con pressino manuale - schermo di protezione - 2 squadre laterali centimetrate - marginatore posteriore regolabile - piano marcato con formati DIN e fotografici. Luce di taglio mm 340 - spessore di taglio mm 2,5 - dimensioni piano mm 450x285.;;Cancelleria;3;136.81;70.0;232.58;https://asset.pbs-holding.com/asset/S/178/2857178.jpg;https://asset.pbs-holding.com/asset/L/178/2857178.jpg;https://asset.pbs-holding.com/asset/XL/178/2857178.jpg
100119;Lama di ricambio Dahle per taglierine 556 e 558 di 1° e 2° generazione grigio - R000648;Lama ricambio per taglierine Dahle modello R000556 (codice originale 00648), R000558 (codice originale 21265). Non adatta alle taglierine di 3° generazione.;;Cancelleria;3;20.81;70.0;35.38;https://asset.pbs-holding.com/asset/S/410/1930410.jpg;https://asset.pbs-holding.com/asset/L/410/1930410.jpg;https://asset.pbs-holding.com/asset/XL/410/1930410.jpg
100121;Tavolo Dahle blu per taglierine 842-846 - R000712;tavolo per 00842-01090.;;Cancelleria;3;105.11;70.0;178.69;https://asset.pbs-holding.com/asset/S/358/1574358.jpg;https://asset.pbs-holding.com/asset/L/358/1574358.jpg;https://asset.pbs-holding.com/asset/XL/358/1574358.jpg
100123;Taglierina a leva Dahle con pressino automatico blu luce 460-3,5 mm R000867;Taglierina a leva per formati A3, luce 460 mm, spessore 3.5 mm, dimensione piano 510x348 cm, pressino automatico bloccabile, marginatore posteriore con guida di scorrimento, piano prestampato, squadre laterali graduate, piano sagomato, paramano rotante di sicurezza.;;Cancelleria;6;397.84;70.0;676.33;https://asset.pbs-holding.com/asset/S/810/1684810.jpg;https://asset.pbs-holding.com/asset/L/810/1684810.jpg;https://asset.pbs-holding.com/asset/XL/810/1684810.jpg
100132;Forbici professionali Dahle asimmetrica acciaio inox nero 21 cm R050008;FORBICI PROFESSIONALI Acciaio inossidabile temperato di altissima qualità (56 Rockwell) - lavorazione plurifase - impugnature in materiale plastico indistruttibile - componenti uniti da viti e controviti. Made in Germany. 21 cm, asimmetrica, in blister singolo.;;Cancelleria;11;20.59;70.0;35.0;https://asset.pbs-holding.com/asset/S/771/1445771.jpg;https://asset.pbs-holding.com/asset/L/771/1445771.jpg;https://asset.pbs-holding.com/asset/XL/771/1445771.jpg
100133;Forbici professionali Dahle asimmetrica acciaio inox nero 26 cm R050010;FORBICI PROFESSIONALI Acciaio inossidabile temperato di altissima qualità (56 Rockwell) - lavorazione plurifase - impugnature in materiale plastico indistruttibile - componenti uniti da viti e controviti. Made in Germany. 26 cm, asimmetrica, in blister singolo.;;Cancelleria;5;25.16;70.0;42.77;https://asset.pbs-holding.com/asset/S/770/1445770.jpg;https://asset.pbs-holding.com/asset/L/770/1445770.jpg;https://asset.pbs-holding.com/asset/XL/770/1445770.jpg
100134;Forbici Dahle Allround simmetrica acciaio inox nero lama 21 cm R050038;SUPERFORBICI Acciaio inossidabile temperato di altissima qualità (56 Rockwell) - sottoposte a oltre 20 diverse fasi di lavorazione - impugnature in materiale plastico indistruttibile - componenti uniti da viti e controviti - Lama microdentellata per il taglio di materiali particolarmente resistenti. In blister singolo. 21 cm, impugnatura simmetrica.;;Cancelleria;6;20.06;70.0;34.1;https://asset.pbs-holding.com/asset/S/769/1445769.jpg;https://asset.pbs-holding.com/asset/L/769/1445769.jpg;https://asset.pbs-holding.com/asset/XL/769/1445769.jpg
100135;Forbici professionali Dahle acciaio inox simmetriche nero 13 cm R050045;FORBICI PROFESSIONALI Acciaio inossidabile temperato di altissima qualità (56 Rockwell) - lavorazione plurifase - impugnature in materiale plastico indistruttibile - componenti uniti da viti e controviti. Made in Germany. 16 cm, simmetrica, in blister singolo.;;Cancelleria;18;9.77;70.0;16.61;https://asset.pbs-holding.com/asset/S/9/1419009.jpg;https://asset.pbs-holding.com/asset/L/9/1419009.jpg;https://asset.pbs-holding.com/asset/XL/9/1419009.jpg
100136;Forbici professionali Dahle acciaio inox simmetriche nero 16 cm R050046;FORBICI PROFESSIONALI Acciaio inossidabile temperato di altissima qualità (56 Rockwell) - lavorazione plurifase - impugnature in materiale plastico indistruttibile - componenti uniti da viti e controviti. Made in Germany. 16 cm, simmetrica, in blister singolo.;;Cancelleria;11;10.39;70.0;17.66;https://asset.pbs-holding.com/asset/S/777/1445777.jpg;https://asset.pbs-holding.com/asset/L/777/1445777.jpg;https://asset.pbs-holding.com/asset/XL/777/1445777.jpg
100137;Forbici Dahle serie Home New Eco simmetrica lama 16 cm nero R054606;Forbici New Eco, da ufficio con robusta impugnatura in ABS e lama in acciaio di alta qualità, confezionate in blister singolo - cm.16 simmetrica.;;Cancelleria;78;1.63;70.0;2.77;https://asset.pbs-holding.com/asset/S/728/1445728.jpg;https://asset.pbs-holding.com/asset/L/728/1445728.jpg;https://asset.pbs-holding.com/asset/XL/728/1445728.jpg
100138;Forbici Dahle serie Home New Eco asimmetrica lama 21 cm nero R054608;Forbici New Eco, da ufficio con robusta impugnatura in ABS e lama in acciaio di alta qualità, confezionate in blister singolo - cm.21 asimmetrica.;;Cancelleria;198;2.33;70.0;3.96;https://asset.pbs-holding.com/asset/S/729/1445729.jpg;https://asset.pbs-holding.com/asset/L/729/1445729.jpg;https://asset.pbs-holding.com/asset/XL/729/1445729.jpg
100145;Lavagna a fogli mobili Personale Flip Chart Dahle con treppiedi 68x92 cm grigio R096010;Lavagna magnetica a fogli mobili PERSONALE - regolabile in altezza fino a 187 cm. Superficie posteriore in metallo, scrivibile e cancellabile a secco.;;Comunicazione visiva;5;98.01;30.0;127.41;https://asset.pbs-holding.com/asset/S/425/1930425.jpg;https://asset.pbs-holding.com/asset/L/425/1930425.jpg;https://asset.pbs-holding.com/asset/XL/425/1930425.jpg
100155;Cartelle sospese orizzontali per cassetti AVANA 39 cm fondo a V avana Conf. 50 pezzi - 060/390 Beta -B1;"Cartelle sospese economiche e rispettose della natura.
Realizzate in cartoncino Manilla, 100% riciclato post-consumo, dal peso di 220 gr/mq. 
Aste di sospensione in filo d'acciaio armonico (80% riciclato) con ganci di scorrimento in polistirene nero. 
Sistema di assemblaggio tramite colla a caldo.
Portaetichette già montato in plastica trasparente ad effetto lenticolare lungo 29 cm. 
Sistema di collegamento in continuo delle cartelle ad incastro. 
Etichette con bordo colorato per l?immediata individuazione dei fascicoli.
Interasse 39 cm. fondo a V. Conf. 50 p.zi  - Colore Avana.
Garanzia Prodotto: 3 anni.";;Archivio;103;24.82;50.0;37.23;https://asset.pbs-holding.com/asset/S/678/1840678.jpg;https://asset.pbs-holding.com/asset/L/678/1840678.jpg;https://asset.pbs-holding.com/asset/XL/678/1840678.jpg
100156;Cartelle sospese per armadi AVANA 33 cm fondo a V avana Conf. 50 pezzi - 064 F Beta -B1;"Cartelle sospese economiche e rispettose della natura.
Realizzate in cartoncino Manilla, 100% riciclato post-consumo, dal peso di 220 gr/mq. 
Aste di sospensione in filo d'acciaio armonico (80% riciclato) con ganci di scorrimento in polistirene nero. 
Sistema di assemblaggio tramite colla a caldo.
Portaetichette già montato in plastica trasparente ad effetto lenticolare lungo 14 cm.  
Sistema di collegamento in continuo delle cartelle ad incastro.  
L?incavo frontale agevola l?inserimento/prelievo dei documenti
Etichette con bordo colorato per l?immediata individuazione dei fascicoli.
Interasse 33 cm. fondo a V. Conf. 50 p.zi  - Colore Avana
Garanzia Prodotto: 3 anni.";;Archivio;55;24.82;50.0;37.23;https://asset.pbs-holding.com/asset/S/682/1840682.jpg;https://asset.pbs-holding.com/asset/L/682/1840682.jpg;https://asset.pbs-holding.com/asset/XL/682/1840682.jpg
100157;Cartelle sospese laterali per armadi AVANA 33 cm fondo a U 3 cm avana Conf. 50 pezzi - 064 F Beta 3 -B1;"Cartelle sospese economiche e rispettose della natura.
Realizzate in cartoncino Manilla, 100% riciclato post-consumo, dal peso di 220 gr/mq. 
Aste di sospensione in filo d'acciaio armonico (80% riciclato) con ganci di scorrimento in polistirene nero. 
Sistema di assemblaggio tramite colla a caldo.
Portaetichette già montato in plastica trasparente ad effetto lenticolare lungo 14 cm. 
Sistema di collegamento in continuo delle cartelle ad incastro.  
L?incavo frontale agevola l?inserimento/prelievo dei documenti
Etichette con bordo colorato per l?immediata individuazione dei fascicoli.
Interasse 33 cm. fondo ad U 3 cm. Conf. 50 p.zi  - Colore Avana.
Garanzia Prodotto: 3 anni.";;Archivio;10;32.61;50.0;48.91;https://asset.pbs-holding.com/asset/S/673/1840673.jpg;https://asset.pbs-holding.com/asset/L/673/1840673.jpg;https://asset.pbs-holding.com/asset/XL/673/1840673.jpg
100158;Supporto per cartelle sospese LUXOR 33 cm forma a X assortiti 41x32x27 cm 10 cartelle - LUXOR 1 MX 10 P1;"Supporto per archivio con cartelle sospese.
Leggero, robusto e capiente, dal design innovativo e dal packaging accattivante. 
Apertura e chiusura a scatto: è subito pronto per ogni esigenza.  
La forma ad X lo rende estremamente stabile e robusto, ideale per essere utilizzato sia in ambienti d?ufficio sia nei reparti di produzione. 
Completo di 10 cartelle Joker interasse 33 cm. in colori assortiti.
Formato aperto: L41xP32xH27,5 cm.";;Archivio;6;29.19;50.0;43.79;https://asset.pbs-holding.com/asset/S/689/1840689.jpg;https://asset.pbs-holding.com/asset/L/689/1840689.jpg;https://asset.pbs-holding.com/asset/XL/689/1840689.jpg
100159;Valigetta per cartelle sospese ARIANNA completa di 5 cartelle - interasse 33 cm 37x25x30 cm assortiti - ARIANNA BL 5;"Valigetta portatile per l?archivio dell?ufficio e della casa. Realizzata in polipropilene blu translucido con maniglia a scomparsa e chiusura a scatto. Ideale per il trasporto pratico e sicuro dei documenti. Completa di 5 cartelle Joker interasse 33 cm. in colori assortiti.
Arianna è oggi ancora più sicura grazie alla predisposizione per chiusura tramite lucchetto di sicurezza.
Misure: L37xP25xH30 cm.";;Archivio;4;26.41;50.0;39.62;https://asset.pbs-holding.com/asset/S/674/1840674.jpg;https://asset.pbs-holding.com/asset/L/674/1840674.jpg;https://asset.pbs-holding.com/asset/XL/674/1840674.jpg
100174;Anticalcare per bagno Cif disincrostante 1 L 7517874;Detergente disincrostante pronto all?uso. Rimuove le incrostazioni di calcare da tutte le superfici del bagno.;;Igiene e pulizia;33;4.35;30.0;5.65;https://asset.pbs-holding.com/asset/S/750/1849750.jpg;https://asset.pbs-holding.com/asset/L/750/1849750.jpg;https://asset.pbs-holding.com/asset/XL/750/1849750.jpg
100175;Crema sgrassante professionale Cif bianco Flacone 2 litri - 7508633;Detergente liquido in crema per le superfici lavabili di bagno e cucina. Sgrassante contro lo sporco tenace. Flacone 2 litri.;;Igiene e pulizia;20;9.41;30.0;12.23;https://asset.pbs-holding.com/asset/S/198/1895198.jpg;https://asset.pbs-holding.com/asset/L/198/1895198.jpg;https://asset.pbs-holding.com/asset/XL/198/1895198.jpg
100176;Detersivo in gel con candeggina Cif bianco Flacone 2 litri - 101103287;Detergente in gel con candeggina per tutte le superfici lavabili. Garantisce grandi risultati di pulizia e alto livello di igiene.;;Igiene e pulizia;62;6.11;30.0;7.94;https://asset.pbs-holding.com/asset/S/637/1849637.jpg;https://asset.pbs-holding.com/asset/L/637/1849637.jpg;https://asset.pbs-holding.com/asset/XL/637/1849637.jpg
100177;Detergente liquido fragranza mela Cif tanica 5 L - verde 100958290;Detergente deodorante liquido a lunga durata per la pulizia quotidiana. Rinfresca l'atmosfera dei locali. Lascia un profumo persistente di mela sulle superfici trattate.;;Igiene e pulizia;8;11.86;30.0;15.42;https://asset.pbs-holding.com/asset/S/178/1895178.jpg;https://asset.pbs-holding.com/asset/L/178/1895178.jpg;https://asset.pbs-holding.com/asset/XL/178/1895178.jpg
100179;Ammorbidente professionale Coccolino Primavera 10 L 7210322;Ammorbidente per biancheria. Rende gli indumenti morbidi, soffici e piacevoli al tatto.;;Igiene e pulizia;13;15.63;30.0;20.32;https://asset.pbs-holding.com/asset/S/469/1894469.jpg;https://asset.pbs-holding.com/asset/L/469/1894469.jpg;https://asset.pbs-holding.com/asset/XL/469/1894469.jpg
100181;Crema sapone mani Lux tanica 5 L -  fragranza floreale - 7508628;Crema liquida per il lavaggio delle mani. Pulisce le mani delicatamente senza irritare la pelle. Fragranza floreale, tanica 5 litri.;;Igiene e pulizia;78;13.33;30.0;17.33;https://asset.pbs-holding.com/asset/S/200/1895200.jpg;https://asset.pbs-holding.com/asset/L/200/1895200.jpg;https://asset.pbs-holding.com/asset/XL/200/1895200.jpg
100183;Detersivo liquido fragranza marsiglia Surf 5 L giallo 7510513;Detersivo liquido concentrato per lavatrice, al vero profumo di marsiglia, 67 lavaggi. Adatto per tutti i tessuti, inclusi colorati, seta, lana e sintetici, a mano e in lavatrice.;;Igiene e pulizia;16;16.95;30.0;22.04;https://asset.pbs-holding.com/asset/S/685/1849685.jpg;https://asset.pbs-holding.com/asset/L/685/1849685.jpg;https://asset.pbs-holding.com/asset/XL/685/1849685.jpg
100184;Detergente per lavastoviglie 3 in 1 Svelto ECO Professional Pro Formula bianco conf. 100 pastiglie - 100904028;Detergente per lavastoviglie 3 in 1, detergente, sale e brillantante. Eco Label. Utilizzabile in tutte le lavastoviglie sia professionali che domestiche.;;Igiene e pulizia;19;29.33;30.0;38.13;https://asset.pbs-holding.com/asset/S/593/1894593.jpg;https://asset.pbs-holding.com/asset/L/593/1894593.jpg;https://asset.pbs-holding.com/asset/XL/593/1894593.jpg
100185;Detergente lavastoviglie Svelto Professional Tablets con estratto di limone  conf. 188 pezzi - 8717163624234;Detergente per lavastoviglie in pastiglie. Utilizzabile in tutte le lavastoviglie, sia professionali che domestiche.;;Igiene e pulizia;5;38.84;30.0;50.49;https://asset.pbs-holding.com/asset/S/705/1894705.jpg;https://asset.pbs-holding.com/asset/L/705/1894705.jpg;https://asset.pbs-holding.com/asset/XL/705/1894705.jpg
100186;Detergente per stoviglie Svelto Più Limone Professionale - verde - tanica 5 litri - 7522663;Svelto Liquido Più Limone Professionale è il detergente liquido concentrato per il lavaggio manuale di stoviglie, pentole, vasellame, bicchieri e di tutti gli utensili lavabili della cucina. La miscela specifica di tensioattivi in esso contenuta garantisce l?efficace rimozione di grassi e residui di cibo facilitando il risciacquo e assicurando stoviglie brillanti e senza aloni. Testato dermatologicamente, delicato sulle mani, il suo pH è neutro per la pelle, di cui rispetta il naturale equilibrio. Con vero succo di limone, lascia una gradevole profumazione di pulito. Tanica 5 litri.;;Igiene e pulizia;32;10.58;30.0;13.75;https://asset.pbs-holding.com/asset/S/190/1895190.jpg;https://asset.pbs-holding.com/asset/L/190/1895190.jpg;https://asset.pbs-holding.com/asset/XL/190/1895190.jpg
100187;Detergente per stoviglie Cif Limone Professionale - verde - flacone 2 litri - 101104955;Cif Liquido Limone Professionale è il detergente liquido concentrato per il lavaggio manuale di stoviglie, pentole, vasellame, bicchieri e di tutti gli utensili lavabili della cucina. La miscela specifica di tensioattivi in esso contenuta garantisce l?efficace rimozione di grassi e residui di cibo facilitando il risciacquo e assicurando stoviglie brillanti e senza aloni. Testato dermatologicamente, delicato sulle mani, il suo pH è neutro per la pelle, di cui rispetta il naturale equilibrio. Con vero succo di limone, lascia una gradevole profumazione di pulito. Flacone 2 litri.;;Igiene e pulizia;38;3.32;30.0;4.32;https://asset.pbs-holding.com/asset/S/473/1894473.jpg;https://asset.pbs-holding.com/asset/L/473/1894473.jpg;https://asset.pbs-holding.com/asset/XL/473/1894473.jpg
